,bar_count,battery_level,bench_count,bike_score,bus_count,captive,city,clds,code,elevation,housing_units,id,land_area_in_sqmi,latitude,longitude,nest_id,park_count,parking_count,point,pop_density,population,precip,radius_in_miles,states,supermarket_count_1000m,temp,timestamp,uv_index,walk_score,water_area_in_sqmi,weekday,wspd,zip_code
7662,0,89,0,76,0,False,DC,OVC,,19.12912941,7975.0,34d51d20-5266-453d-a560-5e55c68e2a2e,0.6,38.89999,-77.07067167,,17,0,"(38.89999, -77.07067167)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,83,0.0,6,17.0,22209
7663,0,73,2,71,0,False,DC,OVC,,27.70915222,7975.0,9eaf6fd3-6949-4df8-b23e-ed5177200671,0.6,38.89342833,-77.071365,,16,3,"(38.89342833, -77.071365)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,88,0.0,6,17.0,22209
7664,0,48,0,65,0,False,DC,OVC,,34.66620636,61.0,75680723-3eba-4a3a-ac1d-723dd56e9925,1.75,38.89104,-77.07135833,,15,2,"(38.891040000000004, -77.07135833)",370.0,648.0,,0.965909091,DC,2,18,04:07.2,0,69,0.0,6,17.0,22211
7665,0,42,0,65,0,False,DC,OVC,,34.69709015,61.0,435fe0df-9ff2-407a-a359-fb930bcb4189,1.75,38.89103333,-77.07135833,,15,2,"(38.89103333, -77.07135833)",370.0,648.0,,0.965909091,DC,2,18,04:07.2,0,69,0.0,6,17.0,22211
7666,1,74,0,65,0,False,DC,OVC,,36.1547699,61.0,34f73443-ea01-4943-9716-77c71c9876dc,1.75,38.89034667,-77.07137333,,14,3,"(38.89034667, -77.07137333)",370.0,648.0,,0.965909091,DC,2,18,04:07.2,0,69,0.0,6,17.0,22211
7667,0,84,0,65,0,False,DC,OVC,,35.15403366,7975.0,f27fb9b4-01e3-4941-a612-970d895f64d7,0.6,38.890915,-77.07160167,,15,4,"(38.890915, -77.07160167)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,69,0.0,6,17.0,22209
7668,1,66,0,65,0,False,DC,OVC,,36.71959686,7975.0,005e6f96-7ecb-4e5e-aa52-3f5828e7bcae,0.6,38.89017833,-77.071595,,14,3,"(38.89017833, -77.071595)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,69,0.0,6,17.0,22209
7669,3,46,0,94,0,False,DC,OVC,,51.86221313,29093.0,f0e68840-47ac-4138-bfb1-a74dddae5aec,1.32,38.92263333,-77.04284667,,27,7,"(38.92263333, -77.04284667)",36495.0,47992.0,,0.852272727,DC,13,18,04:07.2,0,97,0.01,6,17.0,20009
7670,0,71,0,53,0,False,DC,OVC,,25.93167114,13849.0,a0738582-e767-4324-8cf5-f3ac3d6c2941,3.01,38.91527167,-77.061355,,20,0,"(38.91527167, -77.061355)",8935.0,26866.0,,2.0,DC,2,18,04:07.2,0,57,0.49,6,17.0,20007
7671,0,39,0,53,0,False,DC,OVC,,26.53349113,13849.0,616d9280-b07b-496b-9f5d-4126bf3b05d4,3.01,38.91525333,-77.06144,,19,0,"(38.91525333, -77.06144)",8935.0,26866.0,,2.0,DC,2,18,04:07.2,0,57,0.49,6,17.0,20007
7672,0,43,0,95,6,False,DC,OVC,,26.03429604,26166.0,298e82af-9b3c-4f40-8eca-7311d762291f,5.26,38.8917,-77.00051833,,17,5,"(38.8917, -77.00051833)",9961.0,52370.0,,2.0,DC,5,18,04:07.2,0,93,0.22,6,17.0,20002
7673,0,33,0,82,0,False,DC,OVC,,35.09405518,13849.0,c9bc4b67-100d-403a-8d76-69423a3a9af6,3.01,38.90772167,-77.06877167,,11,1,"(38.90772167, -77.06877167)",8935.0,26866.0,,2.0,DC,1,18,04:07.2,0,91,0.49,6,17.0,20007
7674,1,79,0,67,0,False,DC,OVC,,25.19055176,7975.0,50b36b91-e15c-41b7-85c2-614281358961,0.6,38.89756,-77.07250167,,19,1,"(38.89756, -77.07250167)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,88,0.0,6,17.0,22209
7675,0,58,0,61,0,False,DC,OVC,,32.195961,7975.0,ed7eb67e-0484-479a-ba24-68974211aa48,0.6,38.89169333,-77.0728,,17,2,"(38.89169333, -77.0728)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,87,0.0,6,17.0,22209
7676,0,89,0,61,0,False,DC,OVC,,32.12443542,7975.0,b3a0941a-4994-48d0-94e8-5875d636e1a5,0.6,38.89171667,-77.072815,,17,2,"(38.89171667, -77.072815)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,87,0.0,6,17.0,22209
7677,0,78,0,76,0,False,DC,OVC,,27.39620018,18751.0,b549e703-b5d9-466d-b6f4-7da1d3ab1348,2.18,38.91734667,-77.01291667,,26,0,"(38.91734667, -77.01291667)",17689.0,38551.0,,2.0,DC,3,18,04:07.2,0,91,0.06,6,17.0,20001
7678,0,30,0,66,0,False,DC,OVC,,52.22409058,7975.0,18eb4839-09dc-482b-b5e9-8c7df0fc37c8,0.6,38.88853,-77.07304333,,14,2,"(38.888529999999996, -77.07304333)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,61,0.0,6,17.0,22209
7679,0,94,0,61,0,False,DC,OVC,,28.01442528,7975.0,e9cd381b-e120-4f9a-a3e6-1836813fabec,0.6,38.89212,-77.07383,,16,1,"(38.89212, -77.07383)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,88,0.0,6,17.0,22209
7680,0,36,0,63,0,False,DC,OVC,,2.620751858,15278.0,05ee30c8-4614-41b4-9ab8-dd7c8d7beb26,3.87,38.866985,-77.04746167,,6,1,"(38.866985, -77.04746167)",5824.0,22543.0,,2.0,DC,2,18,04:07.2,0,43,0.09,6,17.0,22202
7681,0,42,0,80,0,False,DC,OVC,,45.20477295,7975.0,6b271785-6300-4c08-af12-201a1ec065eb,0.6,38.89503833,-77.07423333,,17,6,"(38.89503833, -77.07423333)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,91,0.0,6,17.0,22209
7682,0,22,0,74,0,False,DC,OVC,,44.73632050000001,7975.0,2ec815c7-4592-45b1-ad8c-67aad381a502,0.6,38.89802167,-77.07450167,,19,1,"(38.89802167, -77.07450167)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,82,0.0,6,17.0,22209
7683,0,20,0,70,1,False,DC,OVC,,16.20003891,29093.0,9522d79a-a702-4389-8e27-7db2b27a3ea4,1.32,38.92349441,-77.04819881,,23,1,"(38.92349441, -77.04819881)",36495.0,47992.0,,0.852272727,DC,7,18,04:07.2,0,90,0.01,6,17.0,20009
7684,0,48,0,91,0,False,DC,OVC,,6.378798485,13216.0,53d909b4-f513-4184-a92b-a4b5b9028769,2.24,38.87777333,-77.00459333,,19,1,"(38.87777333, -77.00459333)",11799.0,26454.0,,2.0,DC,3,18,04:07.2,0,93,0.26,6,17.0,20003
7685,0,81,0,66,0,False,DC,OVC,,33.11557007,7975.0,7af2057d-facf-4563-bb70-8d0eae9a19ed,0.6,38.89083833,-77.07510333,,16,2,"(38.89083833, -77.07510333)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,58,0.0,6,17.0,22209
7686,0,82,0,66,0,False,DC,OVC,,33.39051437,7975.0,b4dd0c46-5c3d-42fd-b83d-68425879bdec,0.6,38.89085833,-77.07514167,,16,2,"(38.89085833, -77.07514167)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,58,0.0,6,17.0,22209
7687,0,63,0,81,1,False,DC,OVC,,48.15802765,29093.0,b8744187-bd13-460e-a434-f46855517cb9,1.32,38.92550667,-77.04263333,,25,5,"(38.92550667, -77.04263333)",36495.0,47992.0,,0.852272727,DC,10,18,04:07.2,0,92,0.01,6,17.0,20009
7688,0,76,0,81,1,False,DC,OVC,,52.08110809,29093.0,30125b06-5f46-44d7-b008-7b896682257a,1.32,38.92562833,-77.042755,,26,6,"(38.92562833, -77.042755)",36495.0,47992.0,,0.852272727,DC,10,18,04:07.2,0,92,0.01,6,17.0,20009
7689,0,37,0,60,0,False,DC,OVC,,38.60495758,7975.0,ffe831a1-ecb5-47fa-8c10-b672149028bb,0.6,38.89162,-77.07615667,,17,0,"(38.89162, -77.07615667)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,90,0.0,6,17.0,22209
7690,0,73,0,87,0,False,DC,OVC,,50.94616318,7975.0,29ee04ed-d377-478f-ba3c-652307465ca9,0.6,38.89711833,-77.076675,,19,0,"(38.89711833, -77.076675)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,89,0.0,6,17.0,22209
7691,0,78,0,81,1,False,DC,OVC,,48.23892593,29093.0,8cc1d587-32b0-4a9b-88e0-47400df2b7e6,1.32,38.92619667,-77.04325167,,26,5,"(38.92619667, -77.04325167)",36495.0,47992.0,,0.852272727,DC,9,18,04:07.2,0,90,0.01,6,17.0,20009
7692,0,25,0,72,0,False,DC,OVC,,40.11940002,7975.0,a4f96472-a5ee-4a27-925d-5d66dd9c3f0f,0.6,38.89171167,-77.07723167,,17,0,"(38.89171167, -77.07723167)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,90,0.0,6,17.0,22209
7693,0,66,0,59,0,False,DC,OVC,,43.19644928,7975.0,615a488f-8e1f-46bc-a937-7a40d7f49f46,0.6,38.88940833,-77.077545,,14,0,"(38.88940833, -77.077545)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,84,0.0,6,17.0,22209
7694,0,33,4,85,0,False,DC,OVC,,51.63622284,7975.0,f523d37b-6107-408c-bfc5-e8e3ab179217,0.6,38.89292833,-77.079185,,18,1,"(38.89292833, -77.079185)",20528.0,12314.0,,1.0,DC,2,18,04:07.2,0,92,0.0,6,17.0,22209
7695,0,30,0,82,0,False,DC,OVC,,12.3927145,15278.0,b2a201fc-b1d8-487f-8eca-ec092dc238da,3.87,38.865025,-77.05612167,,7,2,"(38.865025, -77.05612167)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,82,0.09,6,17.0,22202
7696,0,64,0,82,0,False,DC,OVC,,12.36999989,15278.0,aa52015e-dc4b-4d1c-8f23-3c18750b3181,3.87,38.86500167,-77.056175,,7,2,"(38.86500167, -77.056175)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,82,0.09,6,17.0,22202
7697,0,79,0,81,0,False,DC,OVC,,51.83218384,18985.0,e0ee1b8a-f74d-421e-bcf1-9b39f399683e,2.34,38.89379167,-77.08074167,,20,2,"(38.89379167, -77.08074167)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,92,0.0,6,17.0,22201
7698,0,64,0,89,0,False,DC,OVC,,60.32360840000001,13861.0,41643766-f988-40e9-a361-41545f56b31d,1.08,38.93039667,-77.03789499999998,,23,4,"(38.93039667, -77.03789499999998)",27801.0,30138.0,,2.0,DC,9,18,04:07.2,0,96,0.01,6,17.0,20010
7699,0,63,0,40,1,False,DC,OVC,,42.02555847,17244.0,b7ca5320-b87e-4362-b2cb-a5787aeb3ad7,3.04,38.92363667,-77.063125,,20,0,"(38.92363667, -77.063125)",9064.0,27525.0,,2.0,DC,2,18,04:07.2,0,39,0.01,6,17.0,20008
7700,0,75,0,89,0,False,DC,OVC,,60.33010483,13861.0,eb9c124b-8ee0-45ae-a321-a16416414f63,1.08,38.93041167,-77.03797167,,23,4,"(38.93041167, -77.03797167)",27801.0,30138.0,,2.0,DC,9,18,04:07.2,0,96,0.01,6,17.0,20010
7701,0,53,0,87,1,False,DC,OVC,,58.09354401,17244.0,0d27edd0-5d5c-46a2-b994-6b197b008c6d,3.04,38.92771833,-77.053825,,21,8,"(38.92771833, -77.053825)",9064.0,27525.0,,2.0,DC,4,18,04:07.2,0,81,0.01,6,17.0,20008
7702,0,40,0,76,0,False,DC,OVC,,59.34164047,18985.0,beea27ef-61de-4e6f-9135-5df818bb2860,2.34,38.89214000000001,-77.08160333,,18,2,"(38.89214000000001, -77.08160333)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,96,0.0,6,17.0,22201
7703,0,98,0,87,1,False,DC,OVC,,58.26652145,17244.0,967fac6f-82db-4fbf-b2bb-4d6b593b6dae,3.04,38.92769167,-77.05394667,,21,8,"(38.92769167, -77.05394667)",9064.0,27525.0,,2.0,DC,4,18,04:07.2,0,81,0.01,6,17.0,20008
7704,0,60,0,87,0,False,DC,OVC,,11.27046394,15278.0,57b5a1f4-5c62-41be-b291-8dd3ccabd5aa,3.87,38.86284333,-77.055115,,7,0,"(38.86284333, -77.055115)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,84,0.09,6,17.0,22202
7705,0,75,0,51,0,False,DC,OVC,,49.77465057,7975.0,6c09f9fb-784c-4477-935d-75928c062c63,0.6,38.88796167,-77.08143667,,15,1,"(38.88796167, -77.08143667)",20528.0,12314.0,,1.0,DC,3,18,04:07.2,0,88,0.0,6,17.0,22209
7706,0,29,0,51,0,False,DC,OVC,,49.72937775,7975.0,c11b39da-ff1a-44bb-b90f-d0d9ab59c19c,0.6,38.88792,-77.08149667,,15,1,"(38.88792, -77.08149667)",20528.0,12314.0,,1.0,DC,3,18,04:07.2,0,88,0.0,6,17.0,22209
7707,0,30,0,58,1,False,DC,OVC,,65.71350098,17244.0,ed09cf8b-b3a3-4fb6-b1b1-9cec087e7d17,3.04,38.92642667,-77.058915,,20,0,"(38.92642667, -77.058915)",9064.0,27525.0,,2.0,DC,2,18,04:07.2,0,67,0.01,6,17.0,20008
7708,0,48,0,74,0,False,DC,OVC,,62.64716721,18985.0,88c6c192-20e5-4f9a-8727-457bc8f8097b,2.34,38.89106,-77.08223000000002,,17,2,"(38.891059999999996, -77.08223000000002)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,96,0.0,6,17.0,22201
7709,2,35,0,91,0,False,DC,OVC,,13.30081081,26166.0,79d77ec5-e768-4bbb-8598-79b94006ff03,5.26,38.89953667,-76.98967667,,16,3,"(38.89953667, -76.98967667)",9961.0,52370.0,,2.0,DC,5,18,04:07.2,0,95,0.22,6,17.0,20002
7710,0,20,0,72,0,False,DC,OVC,,70.47033691,18985.0,12db6de3-62ed-4b28-b54a-69aba8a72c39,2.34,38.88911753,-77.08278756,,15,1,"(38.88911753, -77.08278756)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,94,0.0,6,17.0,22201
7711,0,97,0,72,0,False,DC,OVC,,70.7993927,18985.0,b76ba576-1daa-4132-8142-8290850dd963,2.34,38.88973667,-77.08364833,,16,1,"(38.88973667, -77.08364833)",14311.0,33476.0,,1.0,DC,4,18,04:07.2,0,94,0.0,6,17.0,22201
7712,0,70,0,91,0,False,DC,OVC,,13.52999973,26166.0,8934f07a-531e-4eb5-a6fe-06406c2ea0ec,5.26,38.90131833,-76.98900667,,13,3,"(38.90131833, -76.98900667)",9961.0,52370.0,,2.0,DC,5,18,04:07.2,0,93,0.22,6,17.0,20002
7713,0,60,0,90,0,False,DC,OVC,,13.49203396,15278.0,d65ccecf-5f40-41a7-85ac-0036533b7db9,3.87,38.86247667,-77.05986833,,7,1,"(38.86247667, -77.05986833)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,86,0.09,6,17.0,22202
7714,1,43,0,94,0,False,DC,OVC,,58.86204529,13861.0,f6682de5-c41d-4d82-9442-590c69ecf943,1.08,38.93169333,-77.02352167,,18,9,"(38.93169333, -77.02352167)",27801.0,30138.0,,2.0,DC,5,18,04:07.2,0,94,0.01,6,17.0,20010
7715,0,30,0,88,0,False,DC,OVC,,70.85274506,18985.0,b468d0ca-b3b1-4799-b935-d331b789b9f2,2.34,38.89132333,-77.08486167,,16,1,"(38.89132333, -77.08486167)",14311.0,33476.0,,1.0,DC,5,18,04:07.2,0,96,0.0,6,17.0,22201
7716,0,99,0,88,0,False,DC,OVC,,58.76039886,13861.0,9e507c8d-c288-4ebd-9f3a-10072cf9974d,1.08,38.93302167,-77.03429333,,26,4,"(38.93302167, -77.03429333)",27801.0,30138.0,,2.0,DC,9,18,04:07.2,0,96,0.01,6,17.0,20010
7717,0,43,0,81,0,False,DC,OVC,,11.14169693,15278.0,ea26d665-f03b-40bb-8430-fc0b11f080c7,3.87,38.85824167,-77.049065,,6,2,"(38.85824167, -77.049065)",5824.0,22543.0,,2.0,DC,2,18,04:07.2,0,86,0.09,6,17.0,22202
7718,0,28,0,87,0,False,DC,OVC,,13.19779873,15278.0,ef650ba8-2b80-4585-8694-5303d390ea31,3.87,38.85922167,-77.05355,,7,0,"(38.85922167, -77.05355)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,86,0.09,6,17.0,22202
7719,0,40,0,57,0,False,DC,OVC,,81.75139618,13849.0,cc18c19f-faaa-47ee-866a-8ccedf816d6b,3.01,38.92343167,-77.06964167,,20,3,"(38.92343167, -77.06964167)",8935.0,26866.0,,2.0,DC,2,18,04:07.2,0,72,0.49,6,17.0,20007
7720,0,63,0,85,0,False,DC,OVC,,71.94721222,18985.0,2ffeea86-2b86-453e-8796-97f67b135df2,2.34,38.89456304,-77.08639045,,19,0,"(38.89456304, -77.08639045)",14311.0,33476.0,,1.0,DC,4,18,04:07.2,0,89,0.0,6,17.0,22201
7721,0,85,0,87,0,False,DC,OVC,,13.55000019,15278.0,0d58792c-383d-4ca6-8818-0913fd53dcee,3.87,38.85828,-77.05330667,,7,0,"(38.85828, -77.05330667)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,86,0.09,6,17.0,22202
7722,1,49,0,80,0,False,DC,OVC,,71.08201599,18985.0,9bfb43e9-45e5-4e39-a634-86978540f7ff,2.34,38.8909012,-77.0864163,,17,2,"(38.8909012, -77.0864163)",14311.0,33476.0,,1.0,DC,4,18,04:07.2,0,97,0.0,6,17.0,22201
7723,0,44,0,75,0,False,DC,OVC,,14.87479496,15278.0,22c962ca-2f2b-48af-bace-38d9096c12e8,3.87,38.86198,-77.063835,,6,3,"(38.861979999999996, -77.063835)",5824.0,22543.0,,2.0,DC,4,18,04:07.2,0,86,0.09,6,17.0,22202
7724,0,61,0,69,0,False,DC,OVC,,73.51344299,18985.0,2b0c964c-4d6f-411a-881f-8c1c5a556013,2.34,38.88788667,-77.08632667,0b179794-59da-4724-8e82-faeb82059e0c,16,0,"(38.88788667, -77.08632667)",14311.0,33476.0,,1.0,DC,4,18,04:07.2,0,92,0.0,6,17.0,22201
7725,0,92,0,82,0,False,DC,OVC,,68.91937256,18985.0,1a4a047d-1112-495b-99a3-a01d53a08654,2.34,38.883095,-77.08580833,,12,8,"(38.883095000000004, -77.08580833)",14311.0,33476.0,,1.0,DC,2,18,04:07.2,0,83,0.0,6,17.0,22201
7726,0,38,0,75,0,False,DC,OVC,,62.39706039,18985.0,2cd877fe-6b3a-4aba-85f4-43df45ea0b36,2.34,38.885925,-77.08703667,,15,0,"(38.885925, -77.08703667)",14311.0,33476.0,,1.0,DC,2,18,04:07.2,0,89,0.0,6,17.0,22201
7727,0,40,0,87,0,False,DC,OVC,,70.58073425,18985.0,18019915-61fd-4aef-af61-5a78738fb37e,2.34,38.89371833,-77.08839333,,17,0,"(38.89371833, -77.08839333)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,93,0.0,6,17.0,22201
7728,0,65,0,89,0,False,DC,OVC,,57.56562042,13861.0,4a2e59c0-d21b-4879-bce6-45e72b52fb15,1.08,38.93457333,-77.02404,,18,4,"(38.93457333, -77.02404)",27801.0,30138.0,,2.0,DC,6,18,04:07.2,0,94,0.01,6,17.0,20010
7729,0,35,0,69,0,False,DC,OVC,,51.3538475,13849.0,d88bc775-ba83-4988-ad92-865873fbc650,3.01,38.91163333,-77.08413667,,8,1,"(38.91163333, -77.08413667)",8935.0,26866.0,,2.0,DC,0,18,04:07.2,0,59,0.49,6,17.0,20007
7730,0,42,0,86,0,False,DC,OVC,,69.73999786,18985.0,5d426ea5-3305-4490-b9ad-390400f8f743,2.34,38.8819,-77.08589167,,10,10,"(38.8819, -77.08589167)",14311.0,33476.0,,1.0,DC,2,18,04:07.2,0,81,0.0,6,17.0,22201
7731,1,85,0,87,0,False,DC,OVC,,69.30306244,18985.0,5ca29fcc-9601-47ef-8f0b-fde38be574bb,2.34,38.89076667,-77.08853167,,14,3,"(38.89076667, -77.08853167)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,97,0.0,6,17.0,22201
7732,0,48,0,81,0,False,DC,OVC,,73.46982574,18985.0,3b6f32d3-2205-42d7-a1a1-d12cc87c3963,2.34,38.88938167,-77.0886,,15,3,"(38.88938167, -77.0886)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,97,0.0,6,17.0,22201
7733,0,39,0,61,0,False,DC,OVC,,106.6824493,13849.0,e9f663e5-a800-499d-94b6-5238033aad42,3.01,38.92497333,-77.07312833,,22,5,"(38.92497333, -77.07312833)",8935.0,26866.0,,2.0,DC,3,18,04:07.2,0,79,0.49,6,17.0,20007
7734,0,55,0,87,0,False,DC,OVC,,14.8938303,15278.0,33247c22-b6f5-47b8-a055-5bbd3dabf80b,3.87,38.856235,-77.05457333,,8,0,"(38.856235, -77.05457333)",5824.0,22543.0,,2.0,DC,2,18,04:07.2,0,86,0.09,6,17.0,22202
7735,0,47,0,87,0,False,DC,OVC,,14.808555599999998,15278.0,f74a9053-f9f5-4318-bd49-6daec5da0eba,3.87,38.85619667,-77.05468833,,8,0,"(38.85619667, -77.05468833)",5824.0,22543.0,,2.0,DC,2,18,04:07.2,0,86,0.09,6,17.0,22202
7736,0,71,0,87,0,False,DC,OVC,,71.35274506,18985.0,25fcb447-e2cf-48c8-8d81-4ebc8db92165,2.34,38.89082,-77.08939333,,16,2,"(38.89082, -77.08939333)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,97,0.0,6,17.0,22201
7737,0,71,0,87,0,False,DC,OVC,,71.34348297,18985.0,1533ac9d-297e-4145-b080-9655e1c96586,2.34,38.89082667,-77.08941667,,16,2,"(38.89082667, -77.08941667)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,97,0.0,6,17.0,22201
7738,0,48,0,91,0,False,DC,OVC,,65.20040131,13861.0,52123ed4-687e-4d7c-a75d-8b5b7141ca59,1.08,38.93494333,-77.02114833,,17,1,"(38.93494333, -77.02114833)",27801.0,30138.0,,2.0,DC,4,18,04:07.2,0,89,0.01,6,17.0,20010
7739,1,100,1,84,0,False,DC,OVC,,57.50482559,13861.0,de038d56-eeeb-4759-af4f-e39e95d724d1,1.08,38.93605833,-77.02468833,,20,2,"(38.93605833, -77.02468833)",27801.0,30138.0,,2.0,DC,6,18,04:07.2,0,95,0.01,6,17.0,20010
7740,0,61,0,87,0,False,DC,OVC,,72.59732819,18985.0,c4907f47-1cc5-4084-9fef-59407283930d,2.34,38.88998833,-77.089905,,17,0,"(38.88998833, -77.089905)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,97,0.0,6,17.0,22201
7741,0,72,0,87,0,False,DC,OVC,,73.08361053,18985.0,3e1a8942-50ca-409a-9374-62ba8a921d6b,2.34,38.89236,-77.09098,4c4cfa9f-c7c3-4323-b551-fcd2a7e25244,16,0,"(38.89236, -77.09098)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,94,0.0,6,17.0,22201
7742,0,76,0,84,0,False,DC,OVC,,71.63613892,18985.0,8633db35-7d17-4c52-8cde-ccaaf02a2ca3,2.34,38.88865333,-77.09105667,,18,2,"(38.88865333, -77.09105667)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,97,0.0,6,17.0,22201
7743,0,94,0,73,0,False,DC,OVC,,67.45730591,18985.0,5f1d6800-e119-46e3-a28e-3744ea30a005,2.34,38.877705,-77.087295,,7,0,"(38.877705, -77.087295)",14311.0,33476.0,,1.0,DC,0,18,04:07.2,0,75,0.0,6,17.0,22201
7744,0,87,0,73,0,False,DC,OVC,,67.43000031,18985.0,fbb0a54f-85a4-4ac3-890c-89ac201b888a,2.34,38.87767833,-77.087295,,7,0,"(38.87767833, -77.087295)",14311.0,33476.0,,1.0,DC,0,18,04:07.2,0,75,0.0,6,17.0,22201
7745,0,56,0,73,0,False,DC,OVC,,72.57559204,18985.0,9f3dd30e-cd86-49fa-8604-90dbda85b180,2.34,38.8951,-77.09240667,,16,3,"(38.8951, -77.09240667)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,84,0.0,6,17.0,22201
7746,0,37,0,73,0,False,DC,OVC,,72.61430359,18985.0,0a0f32c7-c24c-4bc2-8e6a-2bd53594c308,2.34,38.89511833,-77.09243833,,16,3,"(38.89511833, -77.09243833)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,84,0.0,6,17.0,22201
7747,0,89,0,81,0,False,DC,OVC,,75.94284058,18985.0,d8eb9cbf-d7c3-4d5e-9bfb-2df92fc13656,2.34,38.88766833,-77.09181167,,17,4,"(38.88766833, -77.09181167)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,96,0.0,6,17.0,22201
7748,0,43,0,88,0,False,DC,OVC,,10.7497921,15278.0,d0961d74-66ba-453e-99ce-b8c45c3215f1,3.87,38.85286333,-77.05197167,,6,0,"(38.85286333, -77.05197167)",5824.0,22543.0,,2.0,DC,1,18,04:07.2,0,93,0.09,6,17.0,22202
7749,0,100,0,87,0,False,DC,OVC,,79.32802582,18985.0,3b7b27a0-6282-4603-be26-951b9e9a0dd7,2.34,38.88633667,-77.09190333,,17,1,"(38.88633667, -77.09190333)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,95,0.0,6,17.0,22201
7750,0,85,0,87,0,False,DC,OVC,,79.39264679,18985.0,bfd375c6-4c39-4570-b700-1978f935903e,2.34,38.88636833,-77.09193499999998,,17,1,"(38.88636833, -77.09193499999998)",14311.0,33476.0,,1.0,DC,3,18,04:07.2,0,95,0.0,6,17.0,22201
7751,0,46,0,88,0,False,DC,OVC,,10.76926899,15278.0,c5f79d80-4bef-4489-b70d-c99e23909f8d,3.87,38.85244333,-77.05194833,,6,0,"(38.85244333, -77.05194833)",5824.0,22543.0,,2.0,DC,1,18,04:07.2,0,93,0.09,6,17.0,22202
7752,0,47,0,81,0,False,DC,OVC,,2.042126417,22753.0,f923eefa-1e1c-45d0-9d1a-0c693c88cb0c,4.61,38.86883167,-76.99018833,,16,3,"(38.86883167, -76.99018833)",10809.0,49864.0,,2.0,DC,2,18,04:07.2,0,66,0.15,6,17.0,20020
7753,1,81,0,81,0,False,DC,OVC,,78.10067749,18985.0,d5f13117-6066-43cf-8a42-85722d74aafc,2.34,38.887985,-77.09317833,,18,3,"(38.887985, -77.09317833)",14311.0,33476.0,,1.0,DC,4,18,04:07.2,0,96,0.0,6,17.0,22201
7754,0,63,0,89,0,False,DC,OVC,,78.00253296,18985.0,a2c2a41a-e709-4dff-80cf-4dc2705ab621,2.34,38.88080667,-77.09111833,,14,2,"(38.88080667, -77.09111833)",14311.0,33476.0,,1.0,DC,2,18,04:07.2,0,88,0.0,6,17.0,22201
7755,0,66,0,79,0,False,DC,OVC,,69.69946289,18985.0,82ebd324-d670-4bc7-82fe-2b4a32de0a7f,2.34,38.87905833,-77.09055333,,12,0,"(38.87905833, -77.09055333)",14311.0,33476.0,,1.0,DC,1,18,04:07.2,0,81,0.0,6,17.0,22201
7756,0,96,0,74,0,False,DC,OVC,,64.83072662,18985.0,61660b4b-04f6-41c1-9efc-f38362c3b197,2.34,38.89403833,-77.09449000000002,,14,1,"(38.89403833, -77.09449000000002)",14311.0,33476.0,,1.0,DC,5,18,04:07.2,0,89,0.0,6,17.0,22201
7757,0,85,0,96,0,False,DC,OVC,,8.711069107,26166.0,d814d066-0ae3-4a86-97b4-c1e118f7aea2,5.26,38.89622167,-76.977875,,20,1,"(38.89622167, -76.977875)",9961.0,52370.0,,2.0,DC,2,18,04:07.2,0,83,0.22,6,17.0,20002
